slurm_job_id,test_case,start_time,end_time,daos_commit,oclass,num_servers,num_targets,num_clients,ppc,fpp,segments,xfer_size,block_size,chunk_size,ec_cell_size,iterations,notes,status,sw_time,write_gib,read_gib
4109894,ior_hard,2022-02-28 13:21:17,2022-02-28 13:26:58,eb307af,SX,2,16,8,32,,10000000,47008,47008,470080,,1,,Pass,60,21.54,22.02
4113349,ior_hard,2022-03-02 14:28:22,2022-03-02 14:33:44,eb307af,EC_2P1GX,3,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,8.75,25.01
4113358,ior_hard,2022-03-02 06:20:33,2022-03-02 06:26:15,eb307af,SX,3,16,12,32,,2000000,47008,47008,470080,131072,1,,Pass,60,31.20,32.65
4113363,ior_hard,2022-03-02 06:46:59,2022-03-02 06:51:31,eb307af,EC_2P1GX,3,16,12,32,,2000000,47008,47008,470080,131072,1,,Pass,60,9.06,26.63
4113365,ior_hard,2022-03-02 17:27:06,2022-03-02 17:32:37,eb307af,SX,3,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,29.66,32.41
4109878,ior_hard,2022-02-28 13:35:53,2022-02-28 13:41:27,eb307af,SX,4,16,16,32,,10000000,47008,47008,470080,,1,,Pass,60,39.60,43.56
4113353,ior_hard,2022-03-02 14:51:06,2022-03-02 14:56:34,eb307af,SX,6,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,60.85,64.44
4113354,ior_hard,2022-03-02 21:08:51,2022-03-02 21:13:42,eb307af,EC_2P1GX,6,16,24,32,,2000000,47008,47008,470080,131072,1,,Pass,60,14.39,40.27
4113359,ior_hard,2022-03-02 20:30:19,2022-03-02 20:35:02,eb307af,EC_2P1GX,6,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,16.42,41.93
4113360,ior_hard,2022-03-02 20:33:31,2022-03-02 20:39:01,eb307af,SX,6,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,60.88,63.00
4113361,ior_hard,2022-03-02 21:08:51,2022-03-02 21:14:33,eb307af,SX,6,16,24,32,,2000000,47008,47008,470080,131072,1,,Pass,60,56.97,61.55
4113362,ior_hard,2022-03-02 21:08:51,2022-03-02 21:14:34,eb307af,SX,6,16,24,32,,2000000,47008,47008,470080,131072,1,,Pass,60,55.97,50.48
4113368,ior_hard,2022-03-02 21:08:51,2022-03-02 21:13:29,eb307af,EC_4P2GX,6,16,24,32,,2000000,47008,47008,564096,131072,1,,Pass,60,7.68,53.02
4113379,ior_hard,2022-03-02 21:19:49,2022-03-02 21:24:28,eb307af,EC_4P2GX,6,16,16,32,,2000000,47008,47008,564096,131072,1,,Pass,60,8.01,42.22
4109892,ior_hard,2022-02-28 14:02:29,2022-02-28 14:07:44,eb307af,SX,8,16,16,32,,10000000,47008,47008,470080,,1,,Pass,60,75.42,82.37
4109896,ior_hard,2022-02-28 14:06:37,2022-02-28 14:12:17,eb307af,SX,8,16,32,32,,10000000,47008,47008,470080,,1,,Pass,60,74.57,84.14
4113372,ior_hard,2022-03-02 21:19:49,2022-03-02 21:24:23,eb307af,EC_8P2GX,10,16,16,32,,2000000,47008,47008,1081184,131072,1,,Pass,60,7.41,61.34
4113374,ior_hard,2022-03-02 21:12:49,2022-03-02 21:18:45,eb307af,SX,10,16,40,32,,2000000,47008,47008,470080,131072,1,,Pass,60,89.23,98.08
4113377,ior_hard,2022-03-02 21:19:49,2022-03-02 21:24:41,eb307af,EC_8P2GX,10,16,40,32,,2000000,47008,47008,1081184,131072,1,,Pass,60,5.97,46.52
4113386,ior_hard,2022-03-02 21:23:13,2022-03-02 21:28:32,eb307af,SX,10,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,83.44,92.56
4113348,ior_hard,2022-03-02 15:00:12,2022-03-02 15:05:57,eb307af,SX,12,16,48,32,,2000000,47008,47008,470080,131072,1,,Pass,60,101.80,116.95
4113350,ior_hard,2022-03-02 18:38:23,2022-03-02 18:43:32,eb307af,SX,12,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,90.90,107.41
4113351,ior_hard,2022-03-02 18:51:00,2022-03-02 18:55:38,eb307af,EC_2P1GX,12,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,28.21,91.27
4113355,ior_hard,2022-03-02 15:00:11,2022-03-02 15:05:15,eb307af,EC_2P1GX,12,16,48,32,,2000000,47008,47008,470080,131072,1,,Pass,60,25.86,72.78
4113364,ior_hard,2022-03-02 20:36:36,2022-03-02 20:41:42,eb307af,SX,12,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,92.17,110.16
4113366,ior_hard,2022-03-02 15:00:11,2022-03-02 15:05:56,eb307af,SX,12,16,48,32,,2000000,47008,47008,470080,131072,1,,Pass,60,100.37,116.55
4113370,ior_hard,2022-03-02 15:00:12,2022-03-02 15:04:57,eb307af,EC_4P2GX,12,16,48,32,,2000000,47008,47008,564096,131072,1,,Pass,60,12.78,87.29
4113376,ior_hard,2022-03-02 21:19:49,2022-03-02 21:24:36,eb307af,EC_4P2GX,12,16,16,32,,2000000,47008,47008,564096,131072,1,,Pass,60,12.92,67.88
4109884,ior_hard,2022-02-28 13:32:04,2022-02-28 13:38:09,eb307af,SX,16,16,64,32,,10000000,47008,47008,470080,,1,,Pass,60,128.75,127.29
4109899,ior_hard,2022-02-28 14:02:29,2022-02-28 14:07:40,eb307af,SX,16,16,16,32,,10000000,47008,47008,470080,,1,,Pass,60,93.02,113.78
4113347,ior_hard,2022-03-02 20:53:27,2022-03-02 20:58:52,eb307af,SX,18,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,100.78,116.79
4113357,ior_hard,2022-03-02 21:08:51,2022-03-02 21:13:38,eb307af,EC_2P1GX,18,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,34.41,99.53
4113378,ior_hard,2022-03-02 21:19:49,2022-03-02 21:24:37,eb307af,EC_4P2GX,18,16,16,32,,2000000,47008,47008,564096,131072,1,,Pass,60,19.67,77.85
4113380,ior_hard,2022-03-02 21:19:49,2022-03-02 21:25:00,eb307af,SX,18,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,89.87,115.19
