slurm_job_id,test_case,start_time,end_time,daos_commit,provider,oclass,num_servers,num_targets,num_clients,ppc,fpp,segments,xfer_size,block_size,chunk_size,ec_cell_size,iterations,notes,status,sw_time,write_gib,read_gib
4212781,ior_easy,2022-04-04 13:46:36,2022-04-04 13:52:03,b91ee1e,ofi+verbs;ofi_rxm,SX,64,16,16,32,,1,1M,150G,1M,,1,,Pass,60,173.18,144.68
4109882,ior_easy,2022-02-28 13:32:04,2022-02-28 13:37:52,eb307af,ofi+verbs;ofi_rxm,SX,128,16,16,32,,1,1M,150G,1M,,1,,Pass,60,119.67,146.49
4212840,ior_easy,2022-04-04 14:11:57,2022-04-04 14:17:35,b91ee1e,ofi+verbs;ofi_rxm,SX,128,16,16,32,,1,1M,150G,1M,,1,,Pass,60,164.44,131.97
4109885,ior_hard,2022-02-28 12:48:54,2022-02-28 12:54:25,eb307af,ofi+verbs;ofi_rxm,SX,1,16,4,32,,10000000,47008,47008,470080,,1,,Pass,60,11.05,11.29
4109890,ior_hard,2022-02-28 13:50:56,2022-02-28 13:56:24,eb307af,ofi+verbs;ofi_rxm,SX,1,16,16,32,,10000000,47008,47008,470080,,1,,Pass,60,10.01,11.05
4213082,ior_hard,2022-04-04 17:04:14,2022-04-04 17:09:10,b91ee1e,ofi+verbs;ofi_rxm,SX,1,16,4,32,,10000000,47008,47008,470080,,1,,Pass,60,11.12,11.29
4213087,ior_hard,2022-04-04 17:35:35,2022-04-04 17:40:36,b91ee1e,ofi+verbs;ofi_rxm,SX,1,16,16,32,,10000000,47008,47008,470080,,1,,Pass,60,9.93,11.04
4109883,ior_hard,2022-02-28 13:35:53,2022-02-28 13:41:21,eb307af,ofi+verbs;ofi_rxm,SX,2,16,16,32,,10000000,47008,47008,470080,,1,,Pass,60,19.67,21.94
4109894,ior_hard,2022-02-28 13:21:17,2022-02-28 13:26:58,eb307af,ofi+verbs;ofi_rxm,SX,2,16,8,32,,10000000,47008,47008,470080,,1,,Pass,60,21.54,22.02
4213083,ior_hard,2022-04-04 17:09:45,2022-04-04 17:14:56,b91ee1e,ofi+verbs;ofi_rxm,SX,2,16,8,32,,10000000,47008,47008,470080,,1,,Pass,60,21.54,22.18
4213088,ior_hard,2022-04-04 17:41:25,2022-04-04 17:46:26,b91ee1e,ofi+verbs;ofi_rxm,SX,2,16,16,32,,10000000,47008,47008,470080,,1,,Pass,60,19.63,21.97
4113349,ior_hard,2022-03-02 14:28:22,2022-03-02 14:33:44,eb307af,ofi+verbs;ofi_rxm,EC_2P1GX,3,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,8.75,25.01
4113358,ior_hard,2022-03-02 06:20:33,2022-03-02 06:26:15,eb307af,ofi+verbs;ofi_rxm,SX,3,16,12,32,,2000000,47008,47008,470080,131072,1,,Pass,60,31.20,32.65
4113363,ior_hard,2022-03-02 06:46:59,2022-03-02 06:51:31,eb307af,ofi+verbs;ofi_rxm,EC_2P1GX,3,16,12,32,,2000000,47008,47008,470080,131072,1,,Pass,60,9.06,26.63
4113365,ior_hard,2022-03-02 17:27:06,2022-03-02 17:32:37,eb307af,ofi+verbs;ofi_rxm,SX,3,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,29.66,32.41
4215432,ior_hard,2022-04-13 09:59:18,2022-04-13 10:03:19,eb307af,ofi+verbs;ofi_rxm,EC_2P1GX,3,16,12,32,,2000000,47008,47008,470080,131072,1,,Pass,60,9.25,28.02
4215435,ior_hard,2022-04-13 10:15:38,2022-04-13 10:19:44,eb307af,ofi+verbs;ofi_rxm,EC_2P1GX,3,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,8.69,24.86
4109878,ior_hard,2022-02-28 13:35:53,2022-02-28 13:41:27,eb307af,ofi+verbs;ofi_rxm,SX,4,16,16,32,,10000000,47008,47008,470080,,1,,Pass,60,39.60,43.56
4213084,ior_hard,2022-04-04 17:15:40,2022-04-04 17:20:55,b91ee1e,ofi+verbs;ofi_rxm,SX,4,16,16,32,,10000000,47008,47008,470080,,1,,Pass,60,40.86,43.62
4113353,ior_hard,2022-03-02 14:51:06,2022-03-02 14:56:34,eb307af,ofi+verbs;ofi_rxm,SX,6,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,60.85,64.44
4113354,ior_hard,2022-03-02 21:08:51,2022-03-02 21:13:42,eb307af,ofi+verbs;ofi_rxm,EC_2P1GX,6,16,24,32,,2000000,47008,47008,470080,131072,1,,Pass,60,14.39,40.27
4113359,ior_hard,2022-03-02 20:30:19,2022-03-02 20:35:02,eb307af,ofi+verbs;ofi_rxm,EC_2P1GX,6,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,16.42,41.93
4113360,ior_hard,2022-03-02 20:33:31,2022-03-02 20:39:01,eb307af,ofi+verbs;ofi_rxm,SX,6,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,60.88,63.00
4113361,ior_hard,2022-03-02 21:08:51,2022-03-02 21:14:33,eb307af,ofi+verbs;ofi_rxm,SX,6,16,24,32,,2000000,47008,47008,470080,131072,1,,Pass,60,56.97,61.55
4113362,ior_hard,2022-03-02 21:08:51,2022-03-02 21:14:34,eb307af,ofi+verbs;ofi_rxm,SX,6,16,24,32,,2000000,47008,47008,470080,131072,1,,Pass,60,55.97,50.48
4113368,ior_hard,2022-03-02 21:08:51,2022-03-02 21:13:29,eb307af,ofi+verbs;ofi_rxm,EC_4P2GX,6,16,24,32,,2000000,47008,47008,564096,131072,1,,Pass,60,7.68,53.02
4113379,ior_hard,2022-03-02 21:19:49,2022-03-02 21:24:28,eb307af,ofi+verbs;ofi_rxm,EC_4P2GX,6,16,16,32,,2000000,47008,47008,564096,131072,1,,Pass,60,8.01,42.22
4215433,ior_hard,2022-04-13 10:04:10,2022-04-13 10:08:24,eb307af,ofi+verbs;ofi_rxm,EC_2P1GX,6,16,24,32,,2000000,47008,47008,470080,131072,1,,Pass,60,16.53,46.46
4215436,ior_hard,2022-04-13 10:21:11,2022-04-13 10:25:38,eb307af,ofi+verbs;ofi_rxm,EC_2P1GX,6,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,17.13,49.89
4215440,ior_hard,2022-04-13 10:42:53,2022-04-13 10:46:49,eb307af,ofi+verbs;ofi_rxm,EC_4P2GX,6,16,24,32,,2000000,47008,47008,564096,131072,1,,Pass,60,7.40,46.22
4215442,ior_hard,2022-04-13 10:53:55,2022-04-13 10:57:50,eb307af,ofi+verbs;ofi_rxm,EC_4P2GX,6,16,16,32,,2000000,47008,47008,564096,131072,1,,Pass,60,8.75,50.36
4109892,ior_hard,2022-02-28 14:02:29,2022-02-28 14:07:44,eb307af,ofi+verbs;ofi_rxm,SX,8,16,16,32,,10000000,47008,47008,470080,,1,,Pass,60,75.42,82.37
4109896,ior_hard,2022-02-28 14:06:37,2022-02-28 14:12:17,eb307af,ofi+verbs;ofi_rxm,SX,8,16,32,32,,10000000,47008,47008,470080,,1,,Pass,60,74.57,84.14
4130259,ior_hard,2022-03-07 21:33:35,2022-03-07 21:38:54,bb35024,ofi+verbs;ofi_rxm,SX,8,16,32,32,,10000000,47008,47008,470080,,1,,Pass,60,74.36,83.77
4156139,ior_hard,2022-03-14 20:22:07,2022-03-14 20:27:48,e71b47f,ofi+verbs;ofi_rxm,SX,8,16,32,32,,10000000,47008,47008,470080,,1,,Pass,60,74.41,84.02
4174222,ior_hard,2022-03-21 17:46:30,2022-03-21 17:52:11,91cce4a,ofi+verbs;ofi_rxm,SX,8,16,32,32,,10000000,47008,47008,470080,,1,,Pass,60,73.71,83.94
4213085,ior_hard,2022-04-04 17:21:41,2022-04-04 17:26:58,b91ee1e,ofi+verbs;ofi_rxm,SX,8,16,32,32,,10000000,47008,47008,470080,,1,,Pass,60,74.81,83.84
4213089,ior_hard,2022-04-04 17:47:10,2022-04-04 17:52:10,b91ee1e,ofi+verbs;ofi_rxm,SX,8,16,16,32,,10000000,47008,47008,470080,,1,,Pass,60,74.20,84.38
