slurm_job_id,test_case,start_time,end_time,daos_commit,provider,oclass,dir_oclass,num_servers,num_targets,num_clients,ppc,notes,status,sw_time,n_file,chunk_size,bytes_read,bytes_write,create_kops,stat_kops,read_kops,remove_kops
4553566,mdtest_hard,2022-06-30 07:23:10,2022-06-30 07:27:14,c376183,ofi+verbs;ofi_rxm,EC_4P2G1,RP_3GX,12,16,16,32,sw=30s,Pass,30,10000000,4M,3901,3901,295.06,1770.98,2566.97,299.82
4547930,mdtest_hard,2022-06-28 19:46:15,2022-06-28 19:51:53,c376183,ofi+verbs;ofi_rxm,S1,SX,16,16,64,32,sw=30s,Pass,30,10000000,1M,3901,3901,1983.43,4864.97,3563.02,3398.72
4547935,mdtest_hard,2022-06-28 20:32:42,2022-06-28 20:37:16,c376183,ofi+verbs;ofi_rxm,S1,SX,16,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2174.91,4768.53,3615.19,3064.81
4553561,mdtest_hard,2022-06-30 01:19:39,2022-06-30 01:23:43,c376183,ofi+verbs;ofi_rxm,EC_2P1G1,RP_2GX,18,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,506.67,3604.94,3558.44,636.59
4553567,mdtest_hard,2022-06-30 07:28:33,2022-06-30 07:32:34,c376183,ofi+verbs;ofi_rxm,EC_4P2G1,RP_3GX,18,16,16,32,sw=30s,Pass,30,10000000,4M,3901,3901,354.76,2452.75,3566.82,384.99
4553574,mdtest_hard,2022-06-30 09:14:38,2022-06-30 09:19:10,c376183,ofi+verbs;ofi_rxm,EC_16P2G1,RP_3GX,18,16,16,32,sw=30s,Pass,30,10000000,16M,3901,3901,351.53,1125.65,3384.22,185.68
4553572,mdtest_hard,2022-06-30 08:46:15,2022-06-30 08:50:24,c376183,ofi+verbs;ofi_rxm,EC_8P2G1,RP_3GX,20,16,16,32,sw=30s,Pass,30,10000000,8M,3901,3901,361.79,1875.61,3675.20,281.06
4553562,mdtest_hard,2022-06-30 01:25:20,2022-06-30 01:29:20,c376183,ofi+verbs;ofi_rxm,EC_2P1G1,RP_2GX,24,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,606.48,4301.50,4140.22,763.45
4553568,mdtest_hard,2022-06-30 07:33:53,2022-06-30 07:37:55,c376183,ofi+verbs;ofi_rxm,EC_4P2G1,RP_3GX,24,16,16,32,sw=30s,Pass,30,10000000,4M,3901,3901,424.88,2912.84,4092.19,456.93
4553573,mdtest_hard,2022-06-30 08:52:12,2022-06-30 08:56:22,c376183,ofi+verbs;ofi_rxm,EC_8P2G1,RP_3GX,30,16,16,32,sw=30s,Pass,30,10000000,8M,3901,3901,449.93,2511.25,4333.24,349.53
4547936,mdtest_hard,2022-06-28 20:38:48,2022-06-28 20:43:32,c376183,ofi+verbs;ofi_rxm,S1,SX,32,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2847.90,5897.55,4595.61,3955.73
4553569,mdtest_hard,2022-06-30 07:47:34,2022-06-30 07:51:32,c376183,ofi+verbs;ofi_rxm,EC_4P2G1,RP_3GX,36,16,16,32,sw=30s,Pass,30,10000000,4M,3901,3901,489.86,3809.14,4649.66,544.46
4553575,mdtest_hard,2022-06-30 09:40:19,2022-06-30 09:44:50,c376183,ofi+verbs;ofi_rxm,EC_16P2G1,RP_3GX,36,16,16,32,sw=30s,Pass,30,10000000,16M,3901,3901,491.49,1865.46,4400.52,270.29
4547937,mdtest_hard,2022-06-28 20:46:16,2022-06-28 20:51:00,c376183,ofi+verbs;ofi_rxm,S1,SX,64,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2901.33,6351.90,4948.78,4385.26
4547938,mdtest_hard,2022-06-28 20:52:09,2022-06-28 20:56:35,c376183,ofi+verbs;ofi_rxm,S1,SX,128,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2142.55,6899.45,5652.38,4733.11
